"","day","month","year","plot","subplot","focal","fruit","BEMA","CHFU","CHMI","CETE","HOMA","LEMA","PAIN","PLCO","POMA","POMO","PUPA","SASO","SCLA","SPRU","MESU","MEEL","SOAS","SUSP","seed","comments","observers"
"12626",9,4,2021,9,"A3","SOAS",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,486,"0","Lisa-David, Oscar-Elena"
"12627",9,4,2021,9,"A4","SCLA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,"0","Lisa-David, Oscar-Elena"
"12628",9,4,2021,9,"A4","SOAS",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1000,"0","Lisa-David, Oscar-Elena"
"12629",9,4,2021,9,"A5","CHMI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"0","Lisa-David, Oscar-Elena"
"12630",9,4,2021,9,"A5","SCLA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,"0","Lisa-David, Oscar-Elena"
"12631",9,4,2021,9,"A5","SOAS",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,"0","Lisa-David, Oscar-Elena"
"12632",9,4,2021,9,"A6","BEMA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,50,"0","Lisa-David, Oscar-Elena"
"12633",9,4,2021,9,"A6","LEMA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,"0","Lisa-David, Oscar-Elena"
"12634",9,4,2021,9,"A6","SCLA",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,"0","Lisa-David, Oscar-Elena"
"12635",9,4,2021,9,"A6","SOAS",7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,509,"0","Lisa-David, Oscar-Elena"
"12636",9,4,2021,9,"B1","CHFU",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,102,"0","Lisa-David, Oscar-Elena"
"12637",9,4,2021,9,"B1","LEMA",7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,455,"0","Lisa-David, Oscar-Elena"
"12638",9,4,2021,9,"B1","SOAS",10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,760,"0","Lisa-David, Oscar-Elena"
"12639",9,4,2021,9,"B2","LEMA",3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,195,"0","Lisa-David, Oscar-Elena"
"12640",9,4,2021,9,"B2","SCLA",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,"0","Lisa-David, Oscar-Elena"
"12641",9,4,2021,9,"B2","SOAS",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,610,"0","Lisa-David, Oscar-Elena"
"12642",9,4,2021,9,"B3","LEMA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,260,"0","Lisa-David, Oscar-Elena"
"12643",9,4,2021,9,"B3","SCLA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400,"0","Lisa-David, Oscar-Elena"
"12644",9,4,2021,9,"B3","SOAS",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1000,"0","Lisa-David, Oscar-Elena"
"12645",9,4,2021,9,"B4","LEMA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,195,"0","Lisa-David, Oscar-Elena"
"12646",9,4,2021,9,"B4","SCLA",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,"0","Lisa-David, Oscar-Elena"
"12647",9,4,2021,9,"B4","SOAS",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,873,"0","Lisa-David, Oscar-Elena"
"12648",9,4,2021,9,"B5","LEMA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,195,"0","Lisa-David, Oscar-Elena"
"12649",9,4,2021,9,"B5","SCLA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,"0","Lisa-David, Oscar-Elena"
"12650",9,4,2021,9,"B5","SOAS",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,714,"0","Lisa-David, Oscar-Elena"
"12651",9,4,2021,9,"B6","LEMA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,130,"0","Lisa-David, Oscar-Elena"
"12652",9,4,2021,9,"B6","SCLA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,"0","Lisa-David, Oscar-Elena"
"12653",9,4,2021,9,"B6","SOAS",4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,291,"0","Lisa-David, Oscar-Elena"
"12654",9,4,2021,9,"C1","CHFU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,"0","Lisa-David, Oscar-Elena"
"12655",9,4,2021,9,"C1","HOMA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,91,"0","Lisa-David, Oscar-Elena"
"12656",9,4,2021,9,"C1","LEMA",2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,130,"0","Lisa-David, Oscar-Elena"
"12657",9,4,2021,9,"C1","SCLA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,"0","Lisa-David, Oscar-Elena"
"12658",9,4,2021,9,"C1","SOAS",24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12659",9,4,2021,9,"C2","CHFU",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,256,"0","Lisa-David, Oscar-Elena"
"12660",9,4,2021,9,"C2","LEMA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65,"0","Lisa-David, Oscar-Elena"
"12661",9,4,2021,9,"C2","SCLA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,"0","Lisa-David, Oscar-Elena"
"12662",9,4,2021,9,"C2","SOAS",6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,138,"0","Lisa-David, Oscar-Elena"
"12663",9,4,2021,9,"C3","BEMA",7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,"0","Lisa-David, Oscar-Elena"
"12664",9,4,2021,9,"C3","CHFU",6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,234,"0","Lisa-David, Oscar-Elena"
"12665",9,4,2021,9,"C3","LEMA",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,585,"0","Lisa-David, Oscar-Elena"
"12666",9,4,2021,9,"C3","SCLA",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,"0","Lisa-David, Oscar-Elena"
"12667",9,4,2021,9,"C3","SOAS",3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,218,"0","Lisa-David, Oscar-Elena"
"12668",9,4,2021,9,"C4","CHFU",11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,374,"0","Lisa-David, Oscar-Elena"
"12669",9,4,2021,9,"C4","SOAS",7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509,"0","Lisa-David, Oscar-Elena"
"12670",9,4,2021,9,"C5","CHFU",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,136,"0","Lisa-David, Oscar-Elena"
"12671",9,4,2021,9,"C5","LEMA",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,"0","Lisa-David, Oscar-Elena"
"12672",9,4,2021,9,"C5","SCLA",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,50,"0","Lisa-David, Oscar-Elena"
"12673",9,4,2021,9,"C5","SOAS",9,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,3,0,655,"0","Lisa-David, Oscar-Elena"
"12674",9,4,2021,9,"C6","BEMA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,50,"0","Lisa-David, Oscar-Elena"
"12675",9,4,2021,9,"C6","CHFU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,"0","Lisa-David, Oscar-Elena"
"12676",9,4,2021,9,"C6","LEMA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,520,"0","Lisa-David, Oscar-Elena"
"12677",9,4,2021,9,"C6","SCLA",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,550,"0","Lisa-David, Oscar-Elena"
"12678",9,4,2021,9,"C6","SOAS",21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,777,"0","Lisa-David, Oscar-Elena"
"12679",9,4,2021,9,"D1","CHFU",13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,481,"0","Lisa-David, Oscar-Elena"
"12680",9,4,2021,9,"D1","LEMA",6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,390,"0","Lisa-David, Oscar-Elena"
"12681",9,4,2021,9,"D1","SOAS",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12682",9,4,2021,9,"D2","BEMA",11,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,"0","Lisa-David, Oscar-Elena"
"12683",9,4,2021,9,"D2","CHFU",11,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,572,"0","Lisa-David, Oscar-Elena"
"12684",9,4,2021,9,"D2","HOMA",1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"0","Lisa-David, Oscar-Elena"
"12685",9,4,2021,9,"D2","SOAS",16,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12686",9,4,2021,9,"D3","CHFU",9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,"0","Lisa-David, Oscar-Elena"
"12687",9,4,2021,9,"D3","LEMA",2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,130,"0","Lisa-David, Oscar-Elena"
"12688",9,4,2021,9,"D3","POMA",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,"0","Lisa-David, Oscar-Elena"
"12689",9,4,2021,9,"D3","SCLA",1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,"0","Lisa-David, Oscar-Elena"
"12690",9,4,2021,9,"D3","SOAS",3,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,218,"0","Lisa-David, Oscar-Elena"
"12691",9,4,2021,9,"D4","SOAS",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1000,"0","Lisa-David, Oscar-Elena"
"12692",9,4,2021,9,"D5","LEMA",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,260,"0","Lisa-David, Oscar-Elena"
"12693",9,4,2021,9,"D5","SCLA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0","Lisa-David, Oscar-Elena"
"12694",9,4,2021,9,"D5","SOAS",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,655,"0","Lisa-David, Oscar-Elena"
"12695",9,4,2021,9,"D6","CHFU",3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,183,"0","Lisa-David, Oscar-Elena"
"12696",9,4,2021,9,"D6","CHMI",8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,128,"0","Lisa-David, Oscar-Elena"
"12697",9,4,2021,9,"D6","LEMA",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,260,"0","Lisa-David, Oscar-Elena"
"12698",9,4,2021,9,"D6","SOAS",11,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12699",9,4,2021,9,"E1","CHFU",14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,"0","Lisa-David, Oscar-Elena"
"12700",9,4,2021,9,"E1","LEMA",8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,520,"0","Lisa-David, Oscar-Elena"
"12701",9,4,2021,9,"E1","SOAS",3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,"0","Lisa-David, Oscar-Elena"
"12702",9,4,2021,9,"E2","CHFU",3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,99,"0","Lisa-David, Oscar-Elena"
"12703",9,4,2021,9,"E2","HOMA",1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,23,"0","Lisa-David, Oscar-Elena"
"12704",9,4,2021,9,"E2","LEMA",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,"0","Lisa-David, Oscar-Elena"
"12705",9,4,2021,9,"E2","POMA",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,234,"0","Lisa-David, Oscar-Elena"
"12706",9,4,2021,9,"E2","SCLA",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,50,"0","Lisa-David, Oscar-Elena"
"12707",9,4,2021,9,"E2","SOAS",2,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,145,"0","Lisa-David, Oscar-Elena"
"12708",13,5,2021,7,"A1","CETE",22,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1000,"0","Lisa-David, Oscar-Elena"
"12709",13,5,2021,7,"A1","PAIN",1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12710",13,5,2021,7,"A1","PLCO",4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,595,"0","Lisa-David, Oscar-Elena"
"12711",13,5,2021,7,"A2","CETE",9,0,0,0,0,1,2,1,0,2,0,0,0,0,1,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12712",13,5,2021,7,"A2","PAIN",1,0,0,0,1,1,2,0,0,2,0,0,0,0,1,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12713",13,5,2021,7,"A3","CETE",8,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12714",13,5,2021,7,"A3","PAIN",1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,24,"0","Lisa-David, Oscar-Elena"
"12715",13,5,2021,7,"A3","PLCO",1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12716",13,5,2021,7,"A4","CETE",8,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12717",13,5,2021,7,"A4","MESU",110,0,0,0,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12718",13,5,2021,7,"A4","PAIN",1,0,0,0,10,0,2,0,1,0,0,0,0,0,1,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12719",13,5,2021,7,"A4","PLCO",2,0,0,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,298,"0","Lisa-David, Oscar-Elena"
"12720",13,5,2021,7,"A5","PAIN",2,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,48,"0","Lisa-David, Oscar-Elena"
"12721",13,5,2021,7,"A6","CETE",5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,752,"0","Lisa-David, Oscar-Elena"
"12722",13,5,2021,7,"A6","MESU",37,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12723",13,5,2021,7,"A6","PAIN",1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12724",13,5,2021,7,"A6","PLCO",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,298,"0","Lisa-David, Oscar-Elena"
"12725",13,5,2021,7,"B1","CETE",12,0,0,0,2,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12726",13,5,2021,7,"B1","MESU",33,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12727",13,5,2021,7,"B1","PAIN",1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12728",13,5,2021,7,"B1","PLCO",1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12729",13,5,2021,7,"B1","POMO",1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,121,"second of the plot","Lisa-David, Oscar-Elena"
"12730",13,5,2021,7,"B1","POMO",1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12731",13,5,2021,7,"B1","POMO",3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,363,"0","Lisa-David, Oscar-Elena"
"12732",13,5,2021,7,"B2","CETE",7,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12733",13,5,2021,7,"B2","PAIN",2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,48,"0","Lisa-David, Oscar-Elena"
"12734",13,5,2021,7,"B2","POMO",2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,242,"0","Lisa-David, Oscar-Elena"
"12735",13,5,2021,7,"B3","CETE",27,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12736",13,5,2021,7,"B3","PAIN",1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12737",13,5,2021,7,"B3","PLCO",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12738",13,5,2021,7,"B3","POMO",1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12739",13,5,2021,7,"B4","CETE",8,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12740",13,5,2021,7,"B4","MESU",110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12741",13,5,2021,7,"B4","PAIN",1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12742",13,5,2021,7,"B4","PLCO",2,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,298,"0","Lisa-David, Oscar-Elena"
"12743",13,5,2021,7,"B5","PAIN",1,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12744",13,5,2021,7,"B5","POMO",1,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,2,0,121,"second of the plot","Lisa-David, Oscar-Elena"
"12745",13,5,2021,7,"B5","POMO",1,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12746",13,5,2021,7,"B6","CETE",7,0,0,0,4,0,2,0,1,2,0,0,0,0,0,1,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12747",13,5,2021,7,"B6","MESU",48,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1000,"0","Lisa-David, Oscar-Elena"
"12748",13,5,2021,7,"B6","PAIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,"0","Lisa-David, Oscar-Elena"
"12749",13,5,2021,7,"B6","PLCO",1,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12750",13,5,2021,7,"B6","POMO",1,0,0,0,3,1,0,2,0,0,3,0,0,0,0,1,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12751",13,5,2021,7,"C1","CETE",5,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,752,"0","Lisa-David, Oscar-Elena"
"12752",13,5,2021,7,"C1","MESU",22,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12753",13,5,2021,7,"C1","PAIN",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48,"0","Lisa-David, Oscar-Elena"
"12754",13,5,2021,7,"C1","PLCO",1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12755",13,5,2021,7,"C2","CETE",22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12756",13,5,2021,7,"C2","MESU",31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12757",13,5,2021,7,"C2","PAIN",1,0,0,0,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12758",13,5,2021,7,"C2","POMO",1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12759",13,5,2021,7,"C3","CETE",8,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12760",13,5,2021,7,"C3","PAIN",1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12761",13,5,2021,7,"C3","PLCO",1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12762",13,5,2021,7,"C4","CETE",5,0,0,0,10,1,1,0,0,2,0,0,0,0,0,0,0,0,0,752,"0","Lisa-David, Oscar-Elena"
"12763",13,5,2021,7,"C4","MESU",11,0,0,0,11,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12764",13,5,2021,7,"C4","PAIN",1,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12765",13,5,2021,7,"C4","POMO",1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12766",13,5,2021,7,"C5","CETE",16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12767",13,5,2021,7,"C5","PAIN",2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,48,"0","Lisa-David, Oscar-Elena"
"12768",13,5,2021,7,"C5","PLCO",1,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,149,"0","Lisa-David, Oscar-Elena"
"12769",13,5,2021,7,"C5","POMO",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,242,"0","Lisa-David, Oscar-Elena"
"12770",13,5,2021,7,"C6","CETE",4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,602,"0","Lisa-David, Oscar-Elena"
"12771",13,5,2021,7,"C6","PAIN",1,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,1,0,24,"0","Lisa-David, Oscar-Elena"
"12772",13,5,2021,7,"C6","PLCO",1,0,0,0,7,1,1,3,0,0,0,0,0,0,0,0,0,1,0,149,"0","Lisa-David, Oscar-Elena"
"12773",13,5,2021,7,"D1","CETE",9,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12774",13,5,2021,7,"D1","MESU",34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12775",13,5,2021,7,"D1","PAIN",1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12776",13,5,2021,7,"D1","PLCO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,"0","Lisa-David, Oscar-Elena"
"12777",13,5,2021,7,"D2","CETE",7,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12778",13,5,2021,7,"D2","MESU",15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12779",13,5,2021,7,"D2","MESU",56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12780",13,5,2021,7,"D2","PAIN",1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12781",13,5,2021,7,"D2","PLCO",2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,298,"0","Lisa-David, Oscar-Elena"
"12782",13,5,2021,7,"D2","POMO",1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12783",13,5,2021,7,"D3","CETE",10,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12784",13,5,2021,7,"D3","PAIN",1,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12785",13,5,2021,7,"D3","POMO",1,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12786",13,5,2021,7,"D4","CETE",10,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12787",13,5,2021,7,"D4","PAIN",1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
"12788",13,5,2021,7,"D4","POMO",1,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12789",13,5,2021,7,"D5","CETE",6,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,903,"0","Lisa-David, Oscar-Elena"
"12790",13,5,2021,7,"D5","PAIN",2,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,"0","Lisa-David, Oscar-Elena"
"12791",13,5,2021,7,"D5","POMO",1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,121,"0","Lisa-David, Oscar-Elena"
"12792",13,5,2021,7,"D6","CETE",6,0,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,903,"0","Lisa-David, Oscar-Elena"
"12793",13,5,2021,7,"D6","MESU",46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","Lisa-David, Oscar-Elena"
"12794",13,5,2021,7,"D6","PAIN",1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,24,"0","Lisa-David, Oscar-Elena"
